time,x,y,yaw_deg,speed,accel,cmd_v,cmd_w,route_index,target_x,target_y
104.874,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
104.974,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
105.075,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
105.175,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
105.276,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
105.378,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
105.479,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
105.581,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
105.681,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
105.782,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
105.885,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
105.984,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
106.087,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
106.187,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
106.289,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
106.390,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
106.491,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
106.591,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
106.692,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
106.792,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
106.894,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
106.995,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
107.096,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
107.196,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
107.297,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
107.399,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
107.499,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
107.599,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
107.702,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
107.802,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
107.903,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
108.002,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
108.103,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
108.204,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
108.304,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
108.405,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
108.505,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
108.607,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
108.707,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
108.808,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
108.909,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
109.011,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
109.111,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
109.212,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
109.312,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
109.413,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
109.513,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
109.616,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
109.715,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
109.817,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
109.916,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
110.017,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
110.118,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
110.220,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
110.320,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
110.421,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
110.522,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
110.622,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
110.723,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
110.824,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
110.924,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
111.024,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
111.125,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
111.227,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
111.327,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
111.428,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
111.529,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
111.628,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
111.729,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
111.830,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
111.932,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
112.033,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
112.133,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
112.233,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
112.334,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
112.435,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
112.536,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
112.637,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
112.738,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
112.840,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
112.940,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
113.041,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
113.142,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
113.243,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
113.344,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
113.445,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
113.547,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
113.647,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
113.748,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
113.849,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
113.950,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
114.050,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
114.152,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
114.254,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
114.354,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
114.453,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
114.554,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
114.655,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
114.757,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
114.858,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
114.957,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
115.059,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
115.159,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
115.260,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
115.361,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
115.462,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
115.563,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
115.664,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
115.764,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
115.865,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
115.967,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
116.067,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
116.168,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
116.269,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
116.369,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
116.471,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
116.572,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
116.673,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
116.773,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
116.874,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
116.975,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
117.076,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
117.177,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
117.277,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
117.379,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
117.480,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
117.580,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
117.682,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
117.782,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
117.885,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
117.985,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
118.085,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
118.185,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
118.287,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
118.388,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
118.489,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
118.589,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
118.691,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
118.791,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
118.892,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
118.994,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
119.095,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
119.196,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
119.298,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
119.399,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
119.500,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
119.599,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
119.700,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
119.800,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
119.902,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
120.002,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
120.104,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
120.204,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
120.306,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
120.405,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
120.506,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
120.607,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
120.708,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
120.809,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
120.910,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
121.010,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
121.111,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
121.211,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
121.313,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
121.413,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
121.515,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
121.615,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
121.717,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
121.817,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
121.917,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
122.019,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
122.119,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
122.220,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
122.320,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
122.421,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
122.523,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
122.624,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
122.724,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
122.826,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
122.927,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
123.027,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
123.128,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
123.229,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
123.330,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
123.430,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
123.532,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
123.632,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
123.732,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
123.832,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
123.933,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
124.035,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
124.135,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
124.235,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
124.336,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
124.436,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
124.537,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
124.638,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
124.740,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
124.841,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
124.940,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
125.042,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
125.143,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
125.243,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
125.345,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
125.446,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
125.547,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
125.648,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
125.747,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
125.850,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
125.950,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
126.051,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
126.152,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
126.254,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
126.354,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
126.456,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
126.558,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
126.658,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
126.758,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
126.859,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
126.961,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
127.061,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
127.162,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
127.262,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
127.363,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
127.463,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
127.564,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
127.665,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
127.765,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
127.866,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
127.968,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
128.068,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
128.169,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
128.269,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
128.370,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
128.470,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
128.572,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
128.671,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
128.772,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
128.873,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
128.974,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
129.075,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
129.177,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
129.279,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
129.379,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
129.479,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
129.581,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
129.681,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
129.783,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
129.883,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
129.984,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
130.085,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
130.186,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
130.287,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
130.387,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
130.487,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
130.588,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
130.689,153.202,49.246,-89.942,0.000,0.000,18.194,0.000000,844,153.120,34.580
